hour	cpm	publisher	user_id
776	200.49	1	2423
770	285.0	2	19275
774	492.14	1	855
789	30.0	1	11417
788	805.7	1	5700
779	111.0	9	17614
787	48.0	1	8386
773	70.0	1	1326
788	60.0	1	13424
790	75.0	1	4223
787	42.5	1	10288
777	220.0	1	16236
780	90.0	1	23944
784	60.0	1	8754
781	110.0	2	26154
776	330.0	1	16437
787	300.0	1	13640
774	155.0	1	11664
783	42.0	1	22919
779	90.0	1	6313
789	33.69	1	12841
789	152.02	7	18996
789	56.55	1	9236
790	31.28	1	14032
779	105.0	7	2588
777	75.0	3	607
776	102.0	1	19684
790	234.0	2	24157
780	70.0	1	10004
790	60.0	7	5328
786	32.23	1	19383
781	30.0	6	1758
775	228.03	2	25536
785	289.14	1	20389
786	30.0	1	3458
772	105.0	1	15196
778	220.0	1	14889
774	150.0	1	21280
783	260.0	1	25499
777	67.5	1	24800
783	30.0	1	25829
783	86.82	1	1262
785	39.76	1	3169
791	130.0	1	9410
784	44.74	1	14490
783	45.0	1	25494
779	30.0	1	24814
772	50.0	1	20292
779	150.0	7	12718
784	40.0	1	11155
783	107.8	2	452
769	30.0	1	20084
785	30.0	2	22024
784	30.0	2	25021
790	155.58	2	21318
790	30.0	1	9502
787	175.86	1	24226
787	200.0	1	392
783	105.0	1	10542
789	420.0	2	5601
791	119.1	1	14167
779	116.12	1	24732
780	30.0	2	349
780	180.0	1	11040
768	336.0	1	20945
781	1124.01	1	15849
776	44.05	2	1836
786	35.0	1	3716
786	277.89	1	9979
786	75.15	1	25562
785	751.54	1	7202
774	171.69	2	2252
778	192.0	1	25068
785	60.0	1	6074
785	30.0	1	1652
784	30.0	3	10588
784	67.8	1	1595
781	44.26	3	16470
788	265.0	1	9295
783	30.0	2	770
787	30.0	1	18240
768	540.58	2	21083
768	931.2	1	12348
778	245.95	1	27609
790	86.48	8	27702
780	108.0	7	13804
776	70.0	1	19527
789	166.4	1	6897
788	41.0	3	14373
784	205.0	1	9137
783	71.53	2	13850
777	30.0	1	11779
779	55.0	1	7133
784	330.0	1	24440
784	42.0	1	25056
784	170.0	1	9501
778	30.0	2	16512
786	59.6	1	14889
779	30.0	3	5212
787	30.0	1	8104
776	465.8	2	17203
779	200.68	1	23773
790	36.33	7	25440
789	108.0	1	10532
788	50.0	1	3352
778	155.0	1	5928
783	170.0	1	25672
784	80.56	2	27589
775	30.0	2	8857
768	143.94	1	22972
779	127.42	2	6359
772	70.5	1	7003
785	1718.18	1	21254
779	50.0	2	26834
781	117.96	1	14148
782	36.1	5	1673
778	228.5	7	10154
774	226.85	1	13017
780	110.0	1	5211
777	167.79	1	6524
775	34.75	1	4841
791	504.0	2	5601
775	150.0	1	13394
791	90.0	2	2354
783	30.0	1	20709
780	187.14	1	15303
779	75.0	1	1203
777	1618.05	1	11579
787	110.0	1	3458
777	32.0	11	20628
776	83.62	9	22361
786	715.92	1	24430
787	190.14	1	18465
778	60.0	1	24693
781	147.2	1	7665
778	133.02	2	11261
778	273.0	7	12128
789	55.0	2	23411
789	55.0	1	8175
776	42.83	2	231
775	111.0	1	13220
768	55.0	2	12192
784	30.0	3	25003
785	50.0	1	10460
785	35.0	1	11843
786	573.03	1	20819
786	30.0	7	19598
788	50.0	1	5986
782	69.0	2	5033
788	30.84	2	20587
784	90.0	2	15036
790	63.0	1	15782
780	60.0	1	4271
783	336.0	2	16205
783	30.0	7	17316
784	30.0	7	6033
779	127.47	2	20690
776	195.33	1	2045
786	78.6	1	1321
778	60.0	2	2898
788	55.0	1	17168
775	75.0	1	1782
775	138.0	2	17486
777	70.0	2	5778
768	182.46	1	4674
791	273.69	1	22779
768	290.91	1	5250
780	145.12	1	4989
781	30.0	1	14971
781	231.36	1	24565
781	150.0	2	2597
781	31.5	6	22601
781	30.0	1	21530
774	120.0	1	10435
768	30.0	3	8793
785	68.93	1	2718
789	31.0	1	26505
774	60.0	1	20527
774	170.67	1	18826
778	70.0	1	12362
779	92.5	1	12712
784	121.74	2	2910
788	155.92	3	10547
785	270.0	1	17386
773	40.02	1	18125
780	55.0	3	17493
786	175.2	1	16318
786	90.0	1	16637
785	75.0	1	26398
776	210.0	1	19393
780	280.0	1	16176
784	40.0	1	17102
770	215.38	1	20402
781	117.6	7	20103
775	210.0	2	4247
786	150.0	1	20664
789	205.0	2	14599
790	105.0	1	24961
790	30.0	7	13454
788	240.0	2	11479
784	70.0	2	16498
778	140.0	1	25264
786	90.0	1	3458
786	60.0	1	11980
782	150.0	2	19288
788	67.5	1	1044
788	205.0	1	25279
787	46.6	1	23629
787	80.01	1	19419
781	42.5	1	22778
780	42.5	1	17102
780	37.5	1	24255
790	101.8	1	17346
790	570.9	1	9847
791	41.95	2	20690
789	40.57	1	8618
788	50.0	1	19267
788	120.0	7	12601
777	134.98	1	19772
780	180.48	2	2836
791	64.56	1	12917
787	235.97	7	138
788	30.0	1	11843
786	384.22	2	13537
786	59.58	2	23439
778	47.66	2	23494
777	70.32	1	19577
775	30.0	11	321
785	30.0	1	24647
777	205.0	1	27434
786	60.0	1	6557
787	45.0	1	16570
781	58.86	1	18376
778	81.96	1	18778
789	78.0	1	27411
789	30.0	7	16835
787	50.0	1	782
773	90.0	2	10986
783	94.3	3	21960
783	1533.0	1	15584
779	120.03	2	4483
777	83.36	1	25401
783	372.96	1	1722
780	30.0	1	22262
786	92.34	7	10283
777	130.0	1	27434
781	60.0	5	16934
784	80.0	1	21286
776	212.85	1	250
781	300.0	1	10060
775	90.0	1	26866
769	135.0	1	15880
779	50.0	3	21606
788	105.0	1	24539
777	30.0	1	19368
787	428.94	7	24582
790	60.0	1	7090
790	120.0	2	15341
775	120.0	9	27053
782	35.0	1	10630
775	151.2	1	11170
784	82.5	1	3938
784	163.33	1	17099
784	50.0	2	18939
784	180.0	2	6780
781	388.92	2	11809
770	170.0	1	7938
781	117.5	2	21000
775	120.0	3	20773
782	30.17	1	22095
781	242.78	3	14384
781	30.0	2	27653
778	105.26	2	21092
788	55.0	1	6466
788	30.0	1	387
789	58.02	3	21606
789	60.0	1	19790
775	42.5	1	3465
788	30.0	1	14205
779	330.0	7	22560
779	285.4	1	27057
783	95.92	2	22704
777	239.1	3	5717
783	161.85	1	10762
783	90.0	1	12811
787	285.0	1	8222
788	135.0	1	16166
788	399.72	1	2460
781	570.12	1	3132
789	109.43	2	27734
780	37.95	9	17213
768	345.0	2	132
779	482.48	2	24147
791	31.65	2	24696
773	51.08	1	12032
786	30.0	2	22552
784	31.0	1	4069
782	98.32	1	6312
785	395.59	2	10495
769	100.0	1	5588
774	649.8	2	5239
773	158.85	1	14933
779	210.0	1	18779
777	93.69	9	17227
773	156.6	1	19329
778	159.27	1	1889
787	937.08	2	17171
778	55.0	1	849
775	32.84	1	9632
777	285.99	3	502
782	210.0	1	4610
786	210.0	1	17364
786	230.0	2	17055
778	30.0	1	27586
782	114.92	2	1938
788	310.0	1	11752
786	390.0	1	855
783	310.0	1	8520
779	70.36	1	22528
782	2363.58	1	1792
787	30.0	1	20593
778	729.4	7	13650
777	117.82	1	15150
783	60.0	7	17316
783	186.09	3	13954
791	130.0	2	5601
783	258.9	1	15820
783	67.7	1	25980
779	117.82	1	5284
780	60.0	11	23643
779	69.9	1	16901
771	458.58	1	1966
787	36.18	3	6935
790	83.23	1	22645
787	30.0	1	19833
777	34.08	1	14241
782	105.0	1	24212
782	252.9	1	17890
772	1356.62	2	3572
786	443.0	7	11302
785	55.0	1	8769
784	230.0	2	879
785	529.92	1	17294
788	171.71	1	9948
788	37.5	1	23271
789	48.6	1	14032
785	96.25	1	741
791	30.0	2	428
788	776.6	1	14718
788	1344.84	3	26510
790	155.0	1	22037
790	630.0	1	11000
768	90.0	1	25453
788	987.02	3	26510
790	457.5	2	6837
790	135.0	2	6450
787	135.0	2	9357
774	30.0	1	8341
777	30.0	1	12011
784	130.0	1	12635
777	143.0	1	26398
780	100.0	7	16437
788	485.07	1	4825
790	278.88	1	20076
781	41.75	1	12607
780	30.0	3	14346
775	120.0	1	23885
776	240.0	1	17452
775	40.0	7	1500
775	60.0	2	2989
787	110.0	1	12329
785	270.0	1	26603
784	64.95	1	14467
780	110.0	4	3933
783	538.5	1	26450
782	232.1	1	14000
782	80.0	1	24212
781	150.0	1	921
782	92.45	1	2821
786	274.33	2	9306
770	75.0	1	776
778	65.0	2	16512
784	210.0	7	4021
777	60.0	2	13619
785	90.0	1	24092
785	45.0	7	24933
776	72.75	1	17386
777	104.8	1	20060
782	60.0	3	5081
770	97.74	2	1934
771	30.0	6	10746
776	70.0	2	15347
789	170.0	1	27028
789	156.7	2	27351
778	70.0	1	13044
783	162.21	1	1195
782	88.82	1	17192
782	600.31	1	9146
772	342.5	1	2073
771	129.0	1	7940
777	97.2	12	3226
778	230.0	1	20379
786	72.96	1	14688
780	114.15	1	16561
773	31.5	1	7277
779	42.5	1	19647
790	260.42	2	17283
787	50.32	2	16479
787	147.5	1	3458
774	30.0	1	12159
775	305.0	2	15204
790	30.0	1	7757
771	110.64	1	11308
770	455.72	2	21892
771	170.0	1	3979
779	208.6	1	19761
779	255.0	2	17336
788	285.0	1	23885
790	30.0	1	4743
788	104.5	1	1822
788	445.72	1	543
775	195.0	2	19244
774	236.74	1	21149
771	134.34	3	3633
779	840.0	1	4578
781	532.71	1	12119
775	131.5	2	16833
783	30.0	1	23554
783	30.0	1	23697
784	70.0	1	13702
787	72.0	1	22621
787	151.05	1	24226
787	49.68	1	16625
780	609.9	1	2608
777	67.2	2	11982
786	45.0	2	24827
781	101.34	1	5395
776	118.0	1	13971
769	129.0	1	2538
776	74.52	3	21051
788	132.0	2	14599
778	112.68	1	19527
780	110.0	1	23226
783	84.44	2	23117
770	96.0	1	24744
791	48.0	1	18393
774	80.0	1	18414
781	34.49	1	20344
776	135.0	1	8572
788	30.0	1	10060
784	30.0	1	1575
784	90.0	1	21242
790	55.0	1	23725
786	30.0	1	685
784	78.08	1	9344
791	180.0	1	17720
790	40.0	1	4184
788	52.32	2	16461
788	253.05	1	22204
782	42.0	2	24314
786	42.0	1	11943
785	90.0	1	13129
779	210.02	1	1520
777	210.0	2	16679
783	77.45	1	12299
775	115.43	1	14024
773	206.2	1	8811
785	63.39	10	25532
786	30.96	1	12145
784	30.0	6	26455
784	80.0	1	2117
785	118.37	1	24430
777	534.0	2	4355
773	30.0	3	13909
769	155.0	1	17614
788	174.0	1	2985
771	420.0	7	24307
779	89.66	1	24722
779	30.0	1	14688
784	186.0	1	11716
784	302.83	1	24210
782	705.0	1	6150
790	82.98	3	6945
779	130.0	1	26912
788	435.0	2	13281
781	75.0	1	20972
786	80.0	2	19195
787	41.3	1	23530
771	117.5	7	26440
782	30.0	1	16416
772	94.05	3	8793
782	43.95	2	23332
782	36.0	1	18882
785	420.0	7	18636
777	66.64	2	5778
770	305.0	2	6871
778	30.0	1	20294
771	239.76	2	23681
777	30.0	1	22573
780	55.0	1	1217
772	30.0	1	11051
789	35.48	1	19346
783	132.0	1	22491
769	129.0	1	6337
787	120.0	2	189
785	60.0	10	2636
790	195.02	1	15507
783	92.68	3	14717
777	325.02	1	16333
775	71.71	3	23283
778	1214.68	2	10884
780	120.0	1	23093
773	32.46	1	23616
784	40.0	1	16763
781	211.65	7	24130
781	30.0	1	5640
786	135.0	1	20543
785	117.5	2	19841
775	165.0	1	21501
782	125.7	7	3305
782	105.0	1	19833
788	30.0	1	11683
781	30.0	1	12159
781	30.03	1	7807
781	190.0	1	17720
776	80.39	1	6867
790	162.0	2	7813
790	33.69	1	24616
783	70.0	1	2036
781	60.0	5	26276
776	371.52	1	6734
791	60.18	3	16361
778	105.0	1	21685
789	30.0	3	26077
783	123.81	1	16594
781	69.28	2	13625
781	90.0	2	9064
791	114.0	1	21817
787	40.0	1	14010
787	44.42	3	13456
778	111.0	1	2007
783	165.0	2	12423
786	203.64	8	26731
785	30.24	2	24829
786	240.0	3	6013
785	1642.83	1	13561
783	40.0	2	859
775	390.0	2	20681
774	165.0	1	981
770	30.0	1	8735
786	60.0	1	2545
790	60.0	1	1339
790	118.02	1	19664
769	1399.88	1	12809
789	240.0	2	12197
775	30.0	1	27586
780	40.0	1	17168
768	3470.97	1	7166
784	105.0	2	103
782	30.0	1	19276
787	363.0	1	19560
784	36.0	1	21340
771	150.0	2	12845
790	30.0	1	4271
788	37.52	1	14688
779	506.94	1	13938
779	30.0	2	20690
785	2909.19	3	6076
776	120.0	2	19260
790	79.6	1	22937
790	259.93	1	2543
789	60.0	7	3912
789	30.2	1	11156
770	584.9	3	17232
778	80.0	2	4273
777	30.0	1	10345
777	184.8	2	6896
786	299.36	1	7025
770	882.86	2	14667
776	75.0	1	6741
782	285.0	1	12215
776	205.0	1	24497
778	813.63	2	24136
785	80.0	3	10284
789	129.0	1	21075
779	163.02	2	8321
784	268.42	3	1296
783	1267.0	2	22375
774	32.93	2	24336
768	1204.74	1	9276
784	100.0	1	3699
789	30.0	7	7060
789	60.0	1	5719
785	50.0	1	13696
785	90.0	3	4921
768	330.0	1	21974
786	50.0	1	3831
788	50.0	1	14010
782	30.0	1	26650
781	30.0	1	18990
787	116.22	1	744
775	90.0	1	22528
791	43.5	1	27259
785	274.68	2	24363
790	272.5	1	3220
781	67.41	1	12482
775	36.18	1	13592
778	63.72	1	17459
783	72.02	1	20652
775	31.4	1	2922
790	67.5	1	14842
787	30.0	1	18455
786	30.0	1	10472
779	305.88	3	5936
791	30.0	1	16029
777	271.2	3	10310
776	135.0	1	22487
779	74.04	1	26847
784	132.0	7	22969
779	82.5	2	9712
785	50.0	1	20197
781	32.0	3	17473
775	423.15	1	18729
775	59.66	1	19872
785	151.25	1	11604
782	48.0	1	27021
776	382.55	1	20490
770	100.32	3	15656
774	2151.86	7	18931
769	30.0	1	178
770	36.0	2	9183
777	110.0	7	20988
786	152.02	1	27691
785	52.5	1	16989
780	35.23	1	2895
787	81.51	1	23292
783	633.9	1	8695
777	173.95	1	21158
780	765.52	1	19924
780	37.5	7	22952
783	45.69	7	7520
790	51.82	1	15887
774	144.3	1	3435
779	151.11	2	21259
778	644.0	1	11367
787	30.0	1	19833
779	30.0	1	12450
782	30.0	1	10462
776	54.14	2	12689
783	42.68	1	25599
790	68.22	1	13359
780	70.0	2	12831
784	150.0	1	17243
784	407.75	2	14791
786	120.02	1	26578
784	192.0	1	15580
782	35.0	1	8996
786	330.0	1	20382
779	108.0	1	26912
788	282.02	2	4290
768	390.0	2	23048
773	135.0	1	7326
780	70.0	1	23714
789	70.0	1	4610
789	30.0	6	19879
779	35.84	7	6087
787	165.2	2	17977
787	55.11	1	21891
774	556.68	2	816
783	91.32	1	25827
789	170.0	1	9932
776	100.0	1	11489
778	382.9	1	5301
786	32.0	1	21452
791	206.58	1	16175
774	60.0	7	27127
768	394.28	2	16461
773	426.72	1	23611
776	150.0	1	10165
768	228.0	1	19807
791	110.0	2	26563
787	50.0	1	10711
781	2644.92	1	1359
788	37.86	7	27595
788	534.75	2	27064
785	73.96	7	19765
785	30.0	1	13491
790	35.0	1	25734
786	90.0	1	15305
781	67.5	2	14038
791	111.06	1	570
789	90.0	1	18881
768	203.02	2	13841
787	167.58	2	592
778	30.0	1	24370
774	119.19	3	20632
770	30.0	3	9320
783	160.0	1	4651
780	80.0	1	2822
779	180.92	1	20891
776	149.26	2	6359
776	130.0	1	2710
787	152.97	1	21949
770	64.73	16	16643
778	60.46	1	20421
769	431.79	3	4585
768	193.08	1	11903
770	80.0	1	2430
776	138.95	2	6235
787	134.31	2	9357
778	133.0	7	23732
788	34.32	2	16314
775	50.0	1	25051
790	313.64	1	12170
780	210.0	1	4143
785	123.6	1	7739
781	272.79	7	13057
775	240.0	1	12486
787	60.0	7	4458
787	431.28	1	5634
787	30.0	1	18470
787	30.0	1	20822
768	440.2	1	3899
785	1613.4	7	13235
781	55.0	2	23653
770	33.0	2	23917
773	129.0	1	22834
789	60.0	2	26400
788	39.93	1	24810
775	250.95	2	13445
790	840.0	2	2291
790	122.75	2	24947
785	130.04	1	19393
786	216.52	1	10655
777	35.1	2	7903
786	200.5	1	20610
772	162.0	1	18731
772	120.0	1	19418
775	180.0	1	2719
779	483.42	2	102
768	34.0	1	4227
781	36.32	1	20344
781	63.3	1	1844
791	180.0	1	8869
778	150.0	2	12845
772	228.0	2	20108
772	157.6	1	25952
788	110.38	1	22640
784	1154.65	2	16833
784	47.0	1	16927
778	100.0	2	708
788	105.98	1	24203
788	60.0	6	5323
781	210.0	2	17087
781	104.78	1	14381
774	105.0	2	11294
774	80.0	2	13882
788	100.2	2	14599
790	120.0	2	6595
790	63.58	3	16680
786	111.15	7	22383
783	63.57	1	41
788	50.0	1	6557
783	336.0	1	12841
787	67.5	1	1217
787	30.0	1	17161
783	300.0	2	25768
772	138.32	17	4833
783	30.0	5	26276
788	670.0	2	21457
790	75.0	1	17346
790	183.0	1	22354
790	186.92	1	24253
784	172.5	6	14142
774	160.8	1	24566
780	191.1	1	9917
773	230.0	1	7034
785	1157.25	1	22908
781	75.0	1	1388
781	240.0	2	8708
787	30.0	1	19756
771	60.0	1	14105
781	43.67	1	1575
768	60.0	2	10766
780	30.0	3	16617
785	421.1	3	11382
775	75.0	3	4983
790	30.0	1	22779
787	149.88	1	22856
787	35.0	7	24335
781	101.01	2	5333
779	60.0	1	8189
784	30.0	2	21843
782	269.18	1	24519
784	457.5	1	1803
784	180.0	1	13049
784	134.98	1	25293
779	490.0	2	14868
779	30.0	2	231
791	146.25	1	23499
787	66.58	1	27745
778	110.0	2	14756
789	397.8	3	15802
789	222.9	2	3851
780	157.62	1	14059
780	76.5	2	11586
768	401.9	2	22879
784	183.0	1	12582
785	263.52	2	2814
777	452.48	3	14776
789	30.0	1	5319
780	67.5	1	2117
780	130.0	2	26038
776	62.65	1	19872
769	90.0	2	2993
768	230.32	2	22200
773	96.0	1	17875
775	441.0	2	20713
781	372.96	1	3844
788	90.0	2	17486
773	73.2	1	5439
782	201.18	3	4585
782	60.0	1	11390
786	36.0	3	16814
785	285.0	1	5860
779	180.0	2	859
784	87.0	1	25538
779	240.0	3	5936
787	200.04	2	4060
785	30.64	1	11518
784	30.0	1	18851
775	57.03	3	6743
791	180.0	1	15801
776	55.0	1	24813
782	923.96	7	6902
782	131.93	1	24074
777	60.0	1	16376
787	169.68	1	7966
787	174.08	7	27070
778	32.5	7	21101
790	261.87	1	22106
787	285.0	1	14205
788	521.1	1	9979
771	30.0	3	14897
770	105.8	1	20894
770	51.65	3	3298
782	72.0	1	6404
780	695.25	1	22479
788	301.38	1	11752
783	30.0	1	8453
779	55.0	20	11536
788	176.7	1	3648
791	60.3	3	22196
786	394.12	3	2984
786	155.02	1	22743
791	75.62	1	15152
768	608.06	1	6658
784	31.0	1	23445
783	30.0	3	25003
790	329.15	2	9198
781	194.12	1	15564
787	282.0	1	21992
776	105.0	2	5662
790	48.0	1	19870
781	123.38	1	27075
776	165.15	1	14768
786	394.92	3	26074
786	60.0	1	7871
790	33.25	1	41
786	641.54	1	2563
782	105.0	1	8265
781	233.25	3	26081
776	180.0	1	24008
776	51.51	1	13299
785	97.52	1	7516
777	90.0	1	6312
778	404.96	1	17720
776	85.0	7	20653
789	140.0	1	3571
778	30.0	1	7449
778	180.0	1	22099
791	44.3	1	2187
777	61.64	1	11581
790	30.0	1	17105
784	40.0	2	10366
782	30.0	1	2897
778	128.73	2	11049
787	30.0	7	25362
774	240.0	1	22133
768	345.0	1	23659
780	31.25	1	17326
783	141.9	7	13751
784	37.17	1	22681
784	94.68	2	20371
784	100.0	1	25853
778	123.6	2	9663
788	630.0	1	9871
777	267.38	1	932
791	127.78	2	3738
783	276.35	2	1566
785	48.5	3	23662
785	172.0	1	3174
785	155.0	1	26508
777	42.5	1	20593
782	127.5	1	5634
787	50.0	3	15136
786	30.0	3	20632
782	180.0	1	21230
770	330.0	1	26457
780	666.8	1	27516
787	30.86	2	27004
783	52.5	2	3507
791	60.0	1	10600
779	119.07	1	26847
770	124.0	2	25350
780	594.9	2	19545
780	259.56	1	18060
779	229.7	7	7741
782	300.0	1	14278
776	45.0	2	4875
791	70.0	1	17096
778	96.0	2	17394
788	220.0	2	22565
776	32.53	3	17473
777	142.5	1	6713
790	521.67	1	3933
778	114.72	1	7378
786	60.0	1	5355
779	270.0	2	16676
783	37.5	2	19195
776	840.0	1	12567
776	1037.14	1	27665
775	80.0	2	2814
779	35.0	1	12405
789	125.0	1	8009
781	225.54	2	6595
777	30.0	1	165
777	80.0	7	9001
780	90.0	1	16672
783	220.84	2	10020
779	53.14	2	11294
776	90.0	1	475
775	607.69	1	9531
784	176.96	1	726
776	105.15	15	24037
778	70.0	3	1222
791	30.0	7	14078
791	206.3	2	22434
783	74.96	1	16015
775	66.33	1	22528
782	30.0	1	24800
787	80.0	1	20972
778	285.0	1	24484
783	82.0	1	26228
783	135.0	2	21000
783	315.32	1	20851
786	136.01	1	4727
786	45.0	1	25449
786	100.0	1	23731
787	30.0	1	26742
790	45.0	1	12707
783	30.0	1	24375
779	330.0	1	27684
781	142.2	2	11634
791	30.0	1	346
787	53.4	1	1021
787	30.0	1	8104
783	30.02	2	5662
787	186.0	2	14599
778	100.0	1	9242
786	167.5	1	5521
782	290.37	3	6606
782	558.26	1	7847
782	118.11	2	25474
776	140.0	2	6075
776	180.0	2	18456
778	385.72	1	8460
786	60.0	1	8174
788	33.14	2	15450
781	90.0	2	20916
781	255.0	1	22183
782	39.0	1	15133
788	30.0	1	14524
788	40.0	1	16871
782	183.0	2	18100
779	100.24	1	25255
782	60.0	1	5250
768	230.0	1	18483
768	100.0	2	5655
773	289.14	1	13491
780	30.0	1	13375
773	372.0	2	22232
778	163.38	14	10212
778	455.0	2	19506
774	30.0	1	18414
784	40.71	1	21807
784	30.0	2	21903
778	58.7	1	27562
791	200.42	1	18716
786	36.72	2	27350
787	390.0	1	19833
777	75.0	1	16236
771	50.58	7	1045
789	228.0	2	9130
780	92.5	3	6569
783	334.55	2	27401
783	812.28	3	11013
790	53.78	1	6653
781	70.0	1	2250
780	112.5	1	25996
779	70.0	1	20455
776	443.12	7	13642
779	40.78	1	7349
777	239.5	2	9899
778	40.95	1	14092
778	30.0	1	24800
788	96.33	3	5717
785	32.7	1	21806
780	166.62	2	24550
774	237.0	1	9407
781	83.02	7	20103
775	105.0	2	23117
788	595.84	1	1754
788	52.5	1	24013
786	30.0	2	24229
791	57.95	1	14549
784	80.0	2	1917
791	45.87	1	21817
791	36.36	2	12192
785	32.97	1	24084
771	160.0	1	15951
775	30.0	3	14717
775	336.0	1	20260
775	150.0	2	943
781	308.76	1	9847
781	150.0	1	1911
781	30.0	1	22983
773	30.08	1	17307
780	70.0	2	6678
787	41.01	1	17415
775	405.86	1	19241
789	211.65	1	7873
771	190.0	1	9744
781	845.48	1	18374
785	515.62	3	6158
787	590.16	1	17691
777	271.92	3	1243
768	52.5	2	16662
783	336.0	1	11509
777	30.0	1	12511
783	300.0	2	15950
790	2409.12	2	20997
785	160.0	3	502
777	764.28	7	26600
784	100.0	1	19203
782	87.0	1	5262
789	135.0	1	7221
782	61.29	3	26869
778	630.0	1	19799
778	590.97	1	25280
777	97.44	1	403
788	30.76	1	10876
785	30.0	9	17378
784	587.79	2	19084
776	150.0	1	1689
778	50.0	1	4749
786	107.4	1	4398
774	176.2	1	16994
789	252.0	1	18041
789	333.25	1	15032
781	40.0	1	4521
768	30.0	1	26962
781	119.97	1	14881
787	50.0	2	19229
782	60.0	2	6603
786	69.69	1	27411
782	87.96	1	21126
785	70.0	1	22429
777	146.49	1	21439
777	30.0	1	2889
782	132.0	1	7145
781	37.98	3	16470
768	75.0	2	16461
781	37.5	1	16936
781	393.0	1	272
779	208.62	3	5798
785	170.0	1	11469
777	54.42	9	25782
780	30.0	7	10931
789	30.0	7	8548
791	165.28	2	6553
787	144.85	1	18699
779	240.0	2	19861
788	94.0	1	5677
778	65.0	1	23458
787	45.0	2	12961
778	33.16	1	24959
784	30.0	1	26192
788	30.0	1	8440
769	112.5	1	1652
768	60.0	1	23659
781	137.37	1	26316
768	170.0	1	6188
791	232.86	2	8546
774	229.3	1	4184
771	90.0	1	24442
787	134.0	2	6075
789	30.0	2	17489
789	670.0	3	4802
788	155.0	2	20719
788	42.36	7	3615
782	30.0	1	8789
781	35.0	2	18367
781	293.52	1	4521
787	37.5	1	11216
786	30.0	14	20370
785	175.74	3	13865
788	649.14	1	19233
785	70.0	2	17441
790	640.68	1	3099
788	210.0	2	25296
768	56.96	16	1857
777	90.0	1	18418
776	232.59	1	12976
784	389.04	1	3966
782	83.01	1	22204
781	39.99	1	23736
777	105.0	2	8152
777	126.48	1	3021
780	45.0	1	8303
781	40.0	1	10607
775	455.0	1	3636
782	115.0	6	20535
783	30.0	1	22832
781	308.04	1	9554
769	130.0	2	20914
782	58.59	2	25227
776	148.6	1	19488
779	1466.64	2	9263
785	151.9	1	4251
783	30.0	1	4163
779	540.0	7	22560
789	30.0	2	23961
789	100.0	1	6556
783	255.64	2	23184
779	30.0	1	3018
787	165.0	1	8781
787	82.0	2	6697
791	55.0	1	438
791	50.0	1	17814
768	105.0	7	3912
790	32.0	1	19952
775	97.5	1	26643
783	192.95	2	5608
775	134.0	1	18008
774	78.0	1	2710
787	690.0	2	26459
789	150.0	2	6589
788	60.0	1	3111
787	133.71	2	16596
783	122.49	2	15243
784	30.0	1	3966
776	34.0	12	1511
791	109.88	1	15560
789	88.0	1	17675
778	30.0	1	13044
778	60.0	3	19191
784	33.56	1	10258
787	30.0	1	27162
787	137.9	2	26443
776	165.0	2	25311
779	358.05	2	26389
789	124.56	1	12348
777	235.28	1	3699
789	300.0	1	4743
778	83.76	9	888
781	130.0	2	18108
773	61.41	1	10802
778	47.46	1	9761
782	55.55	3	20052
780	61.97	1	8620
789	205.0	1	2608
783	258.64	1	14025
784	71.65	3	21051
788	39.64	1	19097
768	649.08	1	1694
773	322.4	7	11593
771	45.0	1	25896
789	156.68	1	27402
780	30.91	1	13218
788	180.0	1	2007
780	30.0	1	10206
786	90.0	7	24216
777	55.0	1	18222
777	30.0	7	2554
780	141.6	2	21368
771	90.0	1	386
784	336.0	1	25456
789	156.1	3	19404
786	30.0	1	20215
785	160.0	1	3596
783	30.0	1	6865
783	55.4	17	15220
772	450.0	2	19960
783	30.9	1	12182
784	135.0	1	26170
782	90.0	2	20628
784	91.84	1	2328
788	333.22	1	10103
788	67.5	5	14073
788	105.0	2	19229
790	46.55	2	21891
775	30.0	3	14717
785	120.0	2	16703
776	31.5	2	14809
774	455.28	1	26931
769	246.0	1	5250
777	130.62	2	9663
780	246.51	2	7010
780	205.0	1	3773
780	57.1	1	27596
780	331.56	1	15091
782	53.06	1	26192
790	180.0	2	25435
788	134.1	1	23479
785	225.0	2	25274
791	34.73	1	14609
778	36.6	1	7001
778	65.0	2	7817
778	424.68	1	23505
786	60.0	1	8767
768	90.0	1	6188
790	51.32	2	26147
787	41.01	1	6028
779	63.16	1	7678
786	78.72	3	15424
790	47.92	2	19195
790	120.0	1	1263
790	53.44	1	27472
790	149.98	1	8317
780	30.0	1	15526
788	416.84	7	27070
782	112.03	2	10716
781	107.42	1	5113
785	30.0	1	23484
787	36.75	1	22353
791	38.2	1	7217
773	102.72	1	18241
791	30.0	1	8769
774	90.0	2	14050
771	210.0	3	19667
777	43.12	1	17098
789	186.51	1	26467
788	30.0	4	21154
779	45.0	1	6716
776	75.0	1	912
788	30.0	1	25051
782	30.0	2	8187
775	291.96	1	18630
787	120.0	2	2919
789	290.0	2	1993
791	30.27	3	22518
771	195.0	1	4827
788	61.7	1	6261
788	225.0	1	25232
768	117.28	1	15781
768	105.0	1	8032
771	50.0	2	23602
779	70.0	1	13761
789	123.0	7	13791
773	64.7	1	18125
783	70.88	1	22413
777	56.0	1	20668
777	73.58	2	21012
